url,caption
http://data.ukiyo-e.org/honolulu/images/7400.jpg,a painting of a woman standing next to a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000449/w0000000/w0000014.jpg,a picture of a large group of people
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0923.jpg,a painting of a woman holding a kite
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1776.jpg,a painting of a woman holding a kite
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4646.jpg,a painting of a woman standing next to a painting
http://data.ukiyo-e.org/honolulu/images/4253.jpg,a wall with a mural on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000020/w0000702/w0000000/w0000007.jpg,a couple of boats that are sitting in the water
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1038.jpg,a picture of a woman holding a kite
http://data.ukiyo-e.org/honolulu/images/4279.jpg,a couple of people standing on top of a beach
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-385.jpg,a black and white photo of a snow covered bridge
http://data.ukiyo-e.org/honolulu/images/5539.jpg,a group of people standing in front of a building
http://data.ukiyo-e.org/honolulu/images/4304.jpg,a painting of a woman standing next to a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000025.jpg,a couple of people standing next to a pool
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0866.jpg,a painting of a man and a man on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-062.jpg,a black and white photo of a beach
http://data.ukiyo-e.org/honolulu/images/4765.jpg,a painting of a painting on a wall with a painting on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000503/w0000000/w0000007.jpg,a picture of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3720.jpg,a group of people standing next to a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000436/w0000000/w0000009.jpg,a picture of a mural on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000436/w0000000/w0000005.jpg,a painting of a painting on the wall of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1781.jpg,a group of people standing next to a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000054.jpg,a picture of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000501/w0000000/w0000003.jpg,a view of a building with a mural on the wall
http://data.ukiyo-e.org/honolulu/images/5370.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0169/Z0169-128.jpg,a black and white photo of people holding umbrellas
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000518/w0000000/w0000007.jpg,a building with a painting on the wall
http://data.ukiyo-e.org/honolulu/images/6085.jpg,a painting of a man on a beach
http://data.ukiyo-e.org/honolulu/images/5015.jpg,a group of people on a beach next to a painting
http://data.ukiyo-e.org/tnm/images/C0007241.jpg,a group of people that are standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2849.jpg,a painting of a man and a woman on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000424/w0000000/w0000007.jpg,a group of people standing around a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2549.jpg,a picture of a building with a mural on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000424/w0000000/w0000005.jpg,a large building with a mural on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000286/w0000000/w0000001.jpg,a large building with a large advertisement on it
http://data.ukiyo-e.org/honolulu/images/2973.jpg,a picture of a building with a mountain in the background
http://data.ukiyo-e.org/honolulu/images/8116.jpg,a group of women standing next to each other
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000504/w0000000/w0000003.jpg,a picture of a picture of a group of people
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi0998/Ebi0998_02.jpg,a painting of a woman in a colorful dress
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000215/w0000000/w0000001.jpg,a painting of a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-276.jpg,a black and white photo of people on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000194/w0000000/w0000001.jpg,a picture of a building with a sign on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0162/Z0162-057.jpg,a group of people standing in front of a fence
http://data.ukiyo-e.org/honolulu/images/7327.jpg,a painting of a man and a woman in a painting
http://data.ukiyo-e.org/honolulu/images/5774.jpg,a group of people sitting on top of a sandy beach
http://data.ukiyo-e.org/honolulu/images/7994.jpg,a painting of a woman holding a baseball bat
http://data.ukiyo-e.org/honolulu/images/8132.jpg,a painting of a cat with a cat on it
http://data.ukiyo-e.org/honolulu/images/5558.jpg,a bunch of umbrellas that are in the grass
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-446.jpg,a black and white photo of a group of people
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000278/w0000000/w0000001.jpg,a painting of a painting with a painting on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000001/w0000022.jpg,a wall with a painting of a cat on it
http://data.ukiyo-e.org/honolulu/images/5112.jpg,a painting of a person holding a kite
http://data.ukiyo-e.org/honolulu/images/7423.jpg,a picture of a boat in the water
http://data.ukiyo-e.org/honolulu/images/4771.jpg,a painting of a painting with a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000042.jpg,a picture of a boat in the middle of a room
http://data.ukiyo-e.org/honolulu/images/5474.jpg,a swimming pool with a swimming pool in the background
http://data.ukiyo-e.org/honolulu/images/2988.jpg,a group of people sitting on chairs in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000021.jpg,a painting of a man with a horse and a horse
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1500.jpg,a painting of a man standing next to a wall with kites
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000549/w0000000/w0000003.jpg,a painting of a painting on the wall of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1549.jpg,a group of people standing next to each other
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi1114.jpg,a wall with a bunch of people on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000027.jpg,a group of people standing in front of a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6100.jpg,a wall with a wall with graffiti on it
http://data.ukiyo-e.org/honolulu/images/3775.jpg,a group of people sitting on top of a boat
http://data.ukiyo-e.org/honolulu/images/7728.jpg,a painting of a man holding a skateboard
https://data.ukiyo-e.org/bm/images/AN00601082_001_l.jpg,a black and white cat wearing a hat
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000001/w0000033.jpg,a wall with a painting on the side of it
http://data.ukiyo-e.org/honolulu/images/7301.jpg,a painting of a painting of a <unk> of a <unk>
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3081.jpg,a painting of a man on a wall next to a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000505/w0000000/w0000002.jpg,a wall with a wall with a painting on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-073.jpg,a black and white photo of a woman holding a skateboard
http://data.ukiyo-e.org/honolulu/images/7869.jpg,a wall with a picture of a painting on it
http://data.ukiyo-e.org/honolulu/images/5680.jpg,a group of people standing on top of a beach
http://data.ukiyo-e.org/honolulu/images/7275.jpg,a group of people sitting on top of a bed
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000012.jpg,a painting of a painting on the wall of a building
http://data.ukiyo-e.org/honolulu/images/3287.jpg,a painting of a woman standing next to a wall
http://data.ukiyo-e.org/honolulu/images/7409.jpg,a group of people standing next to a bunch of animals
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5446.jpg,a painting of a mural on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000414/w0000000/w0000001.jpg,a painting on the wall of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-430.jpg,a black and white photo of people holding a umbrella
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0953.jpg,a picture of a man and a tie on a wall
http://data.ukiyo-e.org/honolulu/images/5300.jpg,a group of people standing next to a bridge
http://data.ukiyo-e.org/honolulu/images/5563.jpg,a group of people standing on top of a sandy beach
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000136/w0000000/w0000006.jpg,a painting of a painting on the wall of a building
http://data.ukiyo-e.org/honolulu/images/4260.jpg,a group of people standing in front of a building
http://data.ukiyo-e.org/honolulu/images/7450.jpg,a group of people sitting on top of a boat
http://data.ukiyo-e.org/honolulu/images/2989.jpg,a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0981.jpg,a picture of a kite on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-449.jpg,a black and white photo of a ski slope
http://data.ukiyo-e.org/honolulu/images/5655.jpg,a group of people standing in front of a swimming pool
http://data.ukiyo-e.org/honolulu/images/4174.jpg,a painting of a painting on the wall of a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1569.jpg,a bunch of kites that are sitting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-065.jpg,a black and white photo of a man holding a kite
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000439/w0000000/w0000005.jpg,a painting on a wall with a painting on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0162/Z0162-018.jpg,a black and white photo of a person riding a horse
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-228.jpg,a black and white photo of a woman holding a tennis racket
http://data.ukiyo-e.org/honolulu/images/5170.jpg,a painting of a painting with a picture of a man
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1938.jpg,a group of people standing next to a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0164/Z0164-161.jpg,a black and white picture of a picture of a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000001/w0000011.jpg,a picture of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000567/w0000000/w0000008.jpg,a painting on the wall of a blue building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3891.jpg,a picture of a picture of a man on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2876.jpg,a painting of a man and a woman on a bed
http://data.ukiyo-e.org/honolulu/images/3024.jpg,a black and white photo of a picture of a woman
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000049.jpg,a large painting of a building with a mural on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000001/w0000002.jpg,a painting of a painting on a wall
http://data.ukiyo-e.org/honolulu/images/3274.jpg,a painting of a woman sitting on a bench
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3269.jpg,a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1663.jpg,a painting of a group of people on a beach
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3608.jpg,a black and white photo of a building with graffiti on it
http://data.ukiyo-e.org/honolulu/images/7388.jpg,a cat that is sitting on a wall
http://data.ukiyo-e.org/honolulu/images/3901.jpg,a picture of a person holding an umbrella
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-007.jpg,a group of people standing around a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3488.jpg,a painting on a wall with a painting on it
http://data.ukiyo-e.org/honolulu/images/5303.jpg,a view of a swimming pool with people on it
http://data.ukiyo-e.org/honolulu/images/4212.jpg,a group of birds sitting on top of a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2134.jpg,a wall with a painting of a man on it
http://data.ukiyo-e.org/honolulu/images/5554.jpg,a group of people are standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3204.jpg,a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/sakSP/sakSP03/sakSP03-0004.jpg,a wall with graffiti on it in front of a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000220/w0000000/w0000011.jpg,a picture of a painting of a man in a picture
http://data.ukiyo-e.org/honolulu/images/7749.jpg,a painting of a building with a painting on the wall
http://data.ukiyo-e.org/honolulu/images/5257.jpg,a couple of people standing next to a boat
http://data.ukiyo-e.org/honolulu/images/7123.jpg,a picture of a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000258/w0000000/w0000001.jpg,a painting of a woman sitting on top of a bed
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0397.jpg,a painting of a painting of a painting of a painting of a person with a cat
http://data.ukiyo-e.org/honolulu/images/7628.jpg,a painting of a painting of a woman and a woman
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2135.jpg,a blue and white mural on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2105.jpg,a painting of a painting of a person on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-078.jpg,a picture of a man on a bed
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1487.jpg,a wall with a painting and a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000001/w0000016.jpg,a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000215/w0000000/w0000003.jpg,a painting of a painting on the side of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2360.jpg,a mountain with a mountain in the background
http://data.ukiyo-e.org/honolulu/images/6111.jpg,a group of people playing with a dog on a beach
http://data.ukiyo-e.org/honolulu/images/5297.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000025.jpg,a building with a mural on the wall
http://data.ukiyo-e.org/honolulu/images/3553.jpg,a view of a building with a train on it
http://data.ukiyo-e.org/honolulu/images/4161.jpg,a bird that is sitting on a tree branch
http://data.ukiyo-e.org/tnm/images/C0007276.jpg,a painting of a woman walking down a street
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi0998/Ebi0998_23.jpg,a painting of a person on a table with a painting on it
http://data.ukiyo-e.org/honolulu/images/5083.jpg,a picture of a building with a bunch of trees in the background
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1942.jpg,a painting of a man sitting on top of a boat
http://data.ukiyo-e.org/honolulu/images/6941.jpg,a painting of a woman sitting in front of a store
https://data.ukiyo-e.org/bm/images/AN00154435_001_l.jpg,a large building with a bridge in the background
http://data.ukiyo-e.org/honolulu/images/3122.jpg,a black black and white photo of a cat on a surfboard
http://data.ukiyo-e.org/honolulu/images/5119.jpg,a picture of a woman on a book
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-083.jpg,a black and white photo of a bridge over a bridge
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000015.jpg,a painting of a painting on a wall
http://data.ukiyo-e.org/honolulu/images/5108.jpg,a picture of a man and a horse
http://data.ukiyo-e.org/honolulu/images/7381.jpg,a group of people standing next to a painting
http://data.ukiyo-e.org/honolulu/images/4439.jpg,a group of people walking down a street
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-039.jpg,a woman sitting on a bench reading a book
https://data.ukiyo-e.org/bm/images/AN00583033_001_l.jpg,a wall with a painting on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-088.jpg,a black and white photo of a bunch of trees
http://data.ukiyo-e.org/honolulu/images/4789.jpg,a picture of a painting on the side of a building
http://data.ukiyo-e.org/honolulu/images/6142.jpg,a person riding skis on a snow covered slope
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000001/w0000027.jpg,a wall with a picture of a skull painted on it
http://data.ukiyo-e.org/honolulu/images/2976.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5041.jpg,a large bridge with a bridge in the background
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3619.jpg,a group of people standing in front of a building
https://data.ukiyo-e.org/bm/images/AN00611515_001_l.jpg,a graffiti covered wall with graffiti on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6148.jpg,a painting of a man and a woman
http://data.ukiyo-e.org/honolulu/images/3845.jpg,a group of people walking around a skate park
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0169/Z0169-108.jpg,a black and white photo of a man holding an umbrella
http://data.ukiyo-e.org/honolulu/images/5885.jpg,a group of people standing outside of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3291.jpg,a picture of a bunch of birds in the sky
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000194/w0000000/w0000012.jpg,a wall with a painting on the wall
http://data.ukiyo-e.org/honolulu/images/4787.jpg,a painting of a building with a mural on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6079-03.jpg,a picture of a painting on the wall of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1778.jpg,a building with a painting on the wall
http://data.ukiyo-e.org/honolulu/images/4448.jpg,a painting of a painting of a person
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000143/w0000010/w0000059.jpg,a painting of a painting with a painting on the wall
http://data.ukiyo-e.org/honolulu/images/5762.jpg,a group of people sitting on top of a beach
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000001/w0000026.jpg,a painting of a painting on the wall of a wall
http://data.ukiyo-e.org/honolulu/images/5088.jpg,a painting of a person with a umbrella
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1517.jpg,a bunch of kites are hanging on a wall
https://data.ukiyo-e.org/bm/images/AN00832275_001_l.jpg,the side of a wall with graffiti on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0164/Z0164-008.jpg,a black and white photo of a group of people on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0169/Z0169-136.jpg,a black and white photo of a man on a wall
http://data.ukiyo-e.org/honolulu/images/3543.jpg,a crowd of people walking on a beach
http://data.ukiyo-e.org/honolulu/images/3418.jpg,a group of people standing in front of a building
http://data.ukiyo-e.org/honolulu/images/7916.jpg,a statue of a man holding a baseball bat
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-244.jpg,a black and white photo of a snow covered mountain
http://data.ukiyo-e.org/honolulu/images/7682.jpg,a person holding a kite in front of a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5610.jpg,a yellow yellow and yellow yellow building
http://data.ukiyo-e.org/honolulu/images/5265.jpg,a group of people on a beach next to a beach
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5440.jpg,a painting of a painting on the wall of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-156.jpg,a black and white photo of a man holding a sign
http://data.ukiyo-e.org/honolulu/images/5791.jpg,a couple of boats that are sitting in the water
http://data.ukiyo-e.org/honolulu/images/3805.jpg,a group of people standing around a skate park
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000001/w0000020.jpg,a wall with a bunch of writing on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1175.jpg,a painting of a man in a suit and tie
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000016.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000001/w0000012.jpg,a painting of a painting on the wall of a <unk>
http://data.ukiyo-e.org/honolulu/images/4015.jpg,a group of people standing next to each other
http://data.ukiyo-e.org/honolulu/images/6050.jpg,a painting of a man standing next to a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-508.jpg,a black and white photo of a farm house
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1749.jpg,a painting of a woman in a blue dress
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000530/w0000000/w0000010.jpg,a painting of a man standing in front of a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3086.jpg,a painting of a woman holding a kite
http://data.ukiyo-e.org/honolulu/images/6017.jpg,a group of people standing next to a wall
http://data.ukiyo-e.org/honolulu/images/4772.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6145.jpg,a painting of a man and a cow on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0902.jpg,a painting of a woman holding a kite on a building
http://data.ukiyo-e.org/honolulu/images/5993.jpg,a painting of a man sitting next to a tree
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2157.jpg,a wall with a painting of a man holding a kite
http://data.ukiyo-e.org/honolulu/images/5064.jpg,a painting of a tree with a bird on it
https://data.ukiyo-e.org/bm/images/AN00590592_001_l.jpg,a close up of a wall with a book on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1786.jpg,a painting of a man sitting in front of a painting
https://data.ukiyo-e.org/bm/images/AN00583034_001_l.jpg,a picture of a bird on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-227.jpg,a black and white photo of an elephant
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2365.jpg,a painting of a wall with a bunch of trees
http://data.ukiyo-e.org/honolulu/images/5008.jpg,a black and white photo of a man and a dog
http://data.ukiyo-e.org/honolulu/images/7300.jpg,a painting of a person sitting on a bed
https://data.ukiyo-e.org/bm/images/AN00230905_001_l.jpg,a painting of a person with a dog in a window
http://data.ukiyo-e.org/honolulu/images/6164.jpg,a group of people sitting on top of a horse
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4796.jpg,a wall with graffiti on the side of it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0897.jpg,a picture of a person holding a large umbrella
http://data.ukiyo-e.org/honolulu/images/5950.jpg,a small elephant standing next to a tree
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000001/w0000020.jpg,a wall with graffiti on it and a bird on it
